Node_ID,Recommendation_ID,Action_Type,Estimated_Savings_kWh,Estimated_Cost_Savings_USD,Implementation_Difficulty
Node_208,Rec_1051,Optimize Routing,573.3976220744613,4433.9459496623385,Low
Node_186,Rec_1052,Switch Energy Source,1162.3313957181158,7826.9416669562925,Low
Node_290,Rec_1053,Switch Energy Source,885.0133738889278,14610.29498983771,Low
Node_125,Rec_1054,Switch Energy Source,209.8611129013187,690.0333388558777,Medium
Node_18,Rec_1055,Implement Load Balancing,690.5325698135398,11152.72818207768,Low
Node_189,Rec_1056,Upgrade Equipment,628.5555400546554,7480.378552240391,Low
Node_236,Rec_1057,Switch Energy Source,1352.1032783295163,7377.756451769749,Medium
Node_255,Rec_1058,Optimize Routing,626.5668528402723,1341.6933605905174,Low
Node_72,Rec_1059,Upgrade Equipment,934.3779625662208,14756.485907045624,Low
Node_116,Rec_1060,Optimize Routing,1162.093249565303,10658.088872735938,High
Node_225,Rec_1061,Upgrade Equipment,1161.3977647276695,10800.884339215147,Medium
Node_111,Rec_1062,Implement Load Balancing,251.5619114183333,11040.061677509819,Low
Node_246,Rec_1063,Implement Load Balancing,999.2600470458814,12156.997580492842,Low
Node_6,Rec_1064,Upgrade Equipment,1283.7681884730848,7364.485336999965,Low
Node_59,Rec_1065,Switch Energy Source,473.595609518894,12046.53367420996,Medium
Node_70,Rec_1066,Upgrade Equipment,744.861249200365,10215.98235316685,High
Node_113,Rec_1067,Implement Load Balancing,1372.8805300194092,3908.3908232507474,Low
Node_59,Rec_1068,Switch Energy Source,849.8036071295352,3508.791144407175,Medium
Node_117,Rec_1069,Implement Load Balancing,236.3835010024907,5320.829046211398,Low
Node_233,Rec_1070,Switch Energy Source,1225.249282115829,1711.6829620019146,Low
Node_105,Rec_1071,Upgrade Equipment,1194.9042235878612,13942.93052960441,Low
Node_86,Rec_1072,Implement Load Balancing,435.55933221400574,8367.431308811998,Medium
Node_198,Rec_1073,Implement Load Balancing,946.2716119688046,8774.797314433643,High
Node_161,Rec_1074,Implement Load Balancing,716.9831852035063,3714.031800191256,Low
Node_243,Rec_1075,Upgrade Equipment,600.450715657414,4438.6518337001735,High
Node_4,Rec_1076,Optimize Routing,1285.8134232222671,14142.115862905097,Low
Node_217,Rec_1077,Switch Energy Source,1055.2628929995099,6112.713938218007,Medium
Node_180,Rec_1078,Switch Energy Source,968.634055848189,1101.5977260065315,Low
Node_299,Rec_1079,Implement Load Balancing,1330.3054078332775,13299.735993184548,Low
Node_208,Rec_1080,Implement Load Balancing,52.73932696716983,9486.395359935626,Low
Node_220,Rec_1081,Upgrade Equipment,1124.5646205680018,14251.120298245623,Low
Node_218,Rec_1082,Switch Energy Source,573.1004307364477,4260.868829011534,High
Node_267,Rec_1083,Optimize Routing,1139.4663692644524,2862.9763357790084,Low
Node_6,Rec_1084,Implement Load Balancing,285.42231894658147,12754.190792894544,Medium
Node_196,Rec_1085,Optimize Routing,905.2670400561426,11170.318340727345,Low
Node_253,Rec_1086,Upgrade Equipment,1469.5410899334688,13285.278729801543,Low
Node_136,Rec_1087,Upgrade Equipment,333.8172565894077,9851.123976850944,Low
Node_24,Rec_1088,Upgrade Equipment,412.0005742384487,1191.9664401168873,High
Node_125,Rec_1089,Switch Energy Source,1326.5680881895062,14990.247500593556,Low
Node_119,Rec_1090,Upgrade Equipment,73.76834080525667,3328.432153368887,Low
Node_56,Rec_1091,Optimize Routing,1227.240034604417,4957.445961651819,Low
Node_218,Rec_1092,Optimize Routing,238.77094412944604,3396.683105813654,Medium
Node_256,Rec_1093,Upgrade Equipment,295.9462943437146,4259.087156074544,High
Node_44,Rec_1094,Upgrade Equipment,283.92031529513974,6423.228420780078,High
Node_72,Rec_1095,Implement Load Balancing,1264.9947063929187,1429.044978079306,Low
Node_57,Rec_1096,Upgrade Equipment,444.2060079022936,5424.544334204422,Low
Node_164,Rec_1097,Implement Load Balancing,1318.5133320157092,8352.420328060727,Low
Node_198,Rec_1098,Upgrade Equipment,432.09878329269554,5964.69178555642,Low
Node_99,Rec_1099,Switch Energy Source,914.2238330985799,2345.361902373244,Low
Node_294,Rec_1100,Optimize Routing,956.7251686625775,10985.788732913812,High
Node_173,Rec_1101,Implement Load Balancing,970.531931896557,2861.0140831394674,Low
Node_101,Rec_1102,Optimize Routing,1221.7310130570809,8617.352945891855,Low
Node_214,Rec_1103,Optimize Routing,782.8605293870007,1656.2545649240403,Low
Node_53,Rec_1104,Optimize Routing,1100.020752810316,7411.5915392671595,Low
Node_25,Rec_1105,Implement Load Balancing,419.36398401908167,1631.3099047139408,Medium
Node_114,Rec_1106,Upgrade Equipment,1463.4823032550091,14094.879210940615,High
Node_258,Rec_1107,Switch Energy Source,978.3980347361427,3677.5134329643765,Low
Node_16,Rec_1108,Upgrade Equipment,119.03920685210987,12391.36296649526,Low
Node_241,Rec_1109,Optimize Routing,173.62462207246648,9452.129177950894,Medium
Node_213,Rec_1110,Optimize Routing,582.0743617899051,10122.83043405953,Medium
Node_223,Rec_1111,Optimize Routing,55.400860523815965,5334.869520462958,High
Node_92,Rec_1112,Upgrade Equipment,1231.321500179594,11657.500888426646,High
Node_16,Rec_1113,Upgrade Equipment,1060.6501709815038,4254.67608151086,Low
Node_1,Rec_1114,Upgrade Equipment,110.90469819478491,6771.4077570335085,Medium
Node_203,Rec_1115,Switch Energy Source,1273.7579487711155,11384.9634958974,Low
Node_172,Rec_1116,Implement Load Balancing,703.1628552192185,12951.16407168227,Medium
Node_12,Rec_1117,Optimize Routing,1192.114228786786,9362.218684208166,High
Node_97,Rec_1118,Upgrade Equipment,142.0892603847368,5490.39058519815,Medium
Node_168,Rec_1119,Implement Load Balancing,1385.4700194576012,10620.524297617494,Medium
Node_41,Rec_1120,Switch Energy Source,195.4653103001911,234.62758639803326,Low
Node_296,Rec_1121,Optimize Routing,1279.0635579195643,6138.194839990547,Medium
Node_132,Rec_1122,Upgrade Equipment,1143.7407138708677,11365.86327075951,Low
Node_246,Rec_1123,Switch Energy Source,649.8792220744557,521.5720187242479,Medium
Node_136,Rec_1124,Implement Load Balancing,133.3929352019997,5558.01045490317,Low
Node_134,Rec_1125,Optimize Routing,1015.2891359728103,13822.23491278715,Low
Node_269,Rec_1126,Upgrade Equipment,205.98233876089017,10818.105496493648,High
Node_265,Rec_1127,Optimize Routing,350.5560816370949,9820.426933508843,Low
Node_31,Rec_1128,Switch Energy Source,1010.0665754385374,12239.255911286888,Low
Node_240,Rec_1129,Implement Load Balancing,245.9548620334523,14637.12346693717,Medium
Node_211,Rec_1130,Switch Energy Source,776.8191949307816,13565.489116569048,Low
Node_194,Rec_1131,Upgrade Equipment,641.8000106115236,8279.647621411732,Low
Node_113,Rec_1132,Upgrade Equipment,803.4940808917447,9953.612603926673,Low
Node_36,Rec_1133,Upgrade Equipment,984.7858799135431,5113.747560447807,Low
Node_203,Rec_1134,Optimize Routing,198.388851170109,5832.690508170223,Low
Node_179,Rec_1135,Optimize Routing,197.9271868851385,11681.200026822225,Low
Node_240,Rec_1136,Upgrade Equipment,1148.5184900773922,4100.753292713029,High
Node_118,Rec_1137,Optimize Routing,1067.36006882675,3448.7360873476027,Low
Node_60,Rec_1138,Implement Load Balancing,80.14081132024525,7136.557244314025,Low
Node_168,Rec_1139,Upgrade Equipment,1066.7287809599366,9563.99774834746,Medium
Node_65,Rec_1140,Implement Load Balancing,1050.645725290455,951.4782375202044,Medium
Node_266,Rec_1141,Optimize Routing,73.60453819923255,4655.641607386669,High
Node_18,Rec_1142,Upgrade Equipment,513.7467963877111,14012.984681553384,Medium
Node_22,Rec_1143,Switch Energy Source,882.8274057315081,3219.1423483009266,High
Node_59,Rec_1144,Upgrade Equipment,1297.2898446893087,244.47285387414996,Medium
Node_52,Rec_1145,Upgrade Equipment,1187.791579335286,8619.501935289756,Low
Node_150,Rec_1146,Implement Load Balancing,1263.805553793539,3314.970539327239,Low
Node_216,Rec_1147,Switch Energy Source,1446.2413219061666,14199.5578830386,High
Node_231,Rec_1148,Optimize Routing,1044.696704843292,2329.337451948173,Low
Node_276,Rec_1149,Implement Load Balancing,276.4004482316455,2784.9380506696966,High
Node_149,Rec_1150,Implement Load Balancing,149.42568708967866,11903.758735253547,Low
Node_273,Rec_1151,Optimize Routing,973.911624484333,7825.116517560604,Low
Node_159,Rec_1152,Optimize Routing,1160.7225036750829,11526.931807010833,Low
Node_262,Rec_1153,Optimize Routing,156.0267507459438,14551.299046752652,Medium
Node_232,Rec_1154,Upgrade Equipment,1101.9871851665719,13144.024467987878,Medium
Node_63,Rec_1155,Switch Energy Source,1483.0573612371231,8836.187282653611,Low
Node_83,Rec_1156,Upgrade Equipment,1237.4663745241437,1181.0417254196939,Low
Node_220,Rec_1157,Switch Energy Source,425.6378664578043,9503.381892937889,High
Node_204,Rec_1158,Implement Load Balancing,158.5465703521205,320.4178105429396,Low
Node_134,Rec_1159,Implement Load Balancing,532.8687478733348,5104.869912590263,Low
Node_73,Rec_1160,Switch Energy Source,1341.14898368821,2771.647370166388,Medium
Node_131,Rec_1161,Switch Energy Source,113.40590480708579,2033.3821174193329,Low
Node_166,Rec_1162,Optimize Routing,1485.6956345706528,2376.511430454479,Low
Node_117,Rec_1163,Optimize Routing,580.5206630397307,10271.894696585923,High
Node_105,Rec_1164,Upgrade Equipment,1071.9490387593137,6475.494191816665,Medium
Node_163,Rec_1165,Optimize Routing,1462.9114129948623,8261.540633964078,Low
Node_195,Rec_1166,Upgrade Equipment,1083.5788077077868,3428.149370030581,Low
Node_12,Rec_1167,Optimize Routing,853.615295802536,13223.031718272588,High
Node_228,Rec_1168,Switch Energy Source,835.3526692121291,7773.438540568776,Medium
Node_160,Rec_1169,Implement Load Balancing,792.0430641005922,9657.977079174576,Low
Node_81,Rec_1170,Implement Load Balancing,856.94120352376,1781.4780449852078,High
Node_30,Rec_1171,Optimize Routing,733.7701437879452,5444.395334605016,Medium
Node_76,Rec_1172,Switch Energy Source,414.0073353219646,8028.8284821101915,Medium
Node_73,Rec_1173,Implement Load Balancing,292.80582450843923,14402.716547117998,Low
Node_132,Rec_1174,Implement Load Balancing,75.02549474562049,8472.712022304233,Low
Node_64,Rec_1175,Upgrade Equipment,1126.8815773174474,7284.8811566585255,Low
Node_213,Rec_1176,Switch Energy Source,1141.0155086976752,13448.378101882778,High
Node_141,Rec_1177,Upgrade Equipment,308.40969753739034,13063.316512388186,Low
Node_108,Rec_1178,Upgrade Equipment,1033.510659596811,10629.663591068876,High
Node_49,Rec_1179,Upgrade Equipment,1181.8345375137403,10718.873059493995,High
Node_102,Rec_1180,Upgrade Equipment,932.8880728354337,7006.0626730059785,Medium
Node_124,Rec_1181,Implement Load Balancing,1265.7751683298623,13005.419653481707,Low
Node_255,Rec_1182,Upgrade Equipment,513.0634045114616,13744.508171261064,Low
Node_9,Rec_1183,Optimize Routing,1043.7398919622026,12280.57109971308,Medium
Node_183,Rec_1184,Upgrade Equipment,831.7782173252185,13326.123673683305,Medium
Node_143,Rec_1185,Switch Energy Source,1364.4574561723707,14069.062414835993,High
Node_179,Rec_1186,Switch Energy Source,372.4632529518993,5431.9253955736,Medium
Node_265,Rec_1187,Switch Energy Source,71.99952852905261,2188.328803378459,High
Node_298,Rec_1188,Implement Load Balancing,1033.2820337165867,8675.4166330469,Medium
Node_262,Rec_1189,Implement Load Balancing,645.4322900304361,10797.952899313495,Medium
Node_182,Rec_1190,Upgrade Equipment,1010.2644350939185,3637.16212929177,Medium
Node_75,Rec_1191,Optimize Routing,1377.2193883176587,10316.223804618296,Medium
Node_228,Rec_1192,Implement Load Balancing,808.4943163615767,13891.362472355639,High
Node_137,Rec_1193,Upgrade Equipment,597.8250054658846,1488.601176052413,Medium
Node_269,Rec_1194,Implement Load Balancing,1178.9113261633988,3913.651423515047,High
Node_71,Rec_1195,Implement Load Balancing,247.23633912549107,5084.524030270257,Medium
Node_104,Rec_1196,Upgrade Equipment,902.4102505929965,3617.8449977464975,Low
Node_71,Rec_1197,Implement Load Balancing,1329.6361640656467,2602.8541550523914,Medium
Node_145,Rec_1198,Optimize Routing,117.64017829768571,8077.148440096665,Medium
Node_50,Rec_1199,Switch Energy Source,445.63902303595336,10540.352101119795,Low
Node_102,Rec_1200,Implement Load Balancing,56.09056733140261,9744.608915825289,Low
Node_238,Rec_1201,Upgrade Equipment,1381.2986783192187,6453.427233784755,Medium
Node_81,Rec_1202,Upgrade Equipment,1311.778094582285,3413.5638345429093,Low
Node_243,Rec_1203,Optimize Routing,675.8194063375728,7753.238206157804,Low
Node_217,Rec_1204,Switch Energy Source,757.8781409439706,7433.7922807357445,Low
Node_271,Rec_1205,Switch Energy Source,1332.73895277484,5059.828476746371,Low
Node_220,Rec_1206,Optimize Routing,1138.27331224688,13406.595599455723,High
Node_294,Rec_1207,Switch Energy Source,914.0867859598457,12875.302093310758,Low
Node_96,Rec_1208,Upgrade Equipment,1193.341801611174,11961.014622294751,Medium
Node_134,Rec_1209,Optimize Routing,390.74180887860365,12189.008174288749,Low
Node_73,Rec_1210,Implement Load Balancing,1326.6717788984035,885.9358042642964,Low
Node_156,Rec_1211,Switch Energy Source,364.05118076077486,14045.30625351532,Low
Node_226,Rec_1212,Upgrade Equipment,945.9467294605978,13735.611815494853,Low
Node_261,Rec_1213,Implement Load Balancing,870.1446099397016,7310.109415217227,Low
Node_284,Rec_1214,Optimize Routing,719.9053768546696,1959.8526141793727,Low
Node_24,Rec_1215,Optimize Routing,1124.6160050938672,3805.606438438233,Medium
Node_227,Rec_1216,Upgrade Equipment,1461.2471321008327,3309.686630515167,Medium
Node_242,Rec_1217,Implement Load Balancing,1011.1776436197179,9548.647748816826,Low
Node_158,Rec_1218,Switch Energy Source,571.2704848109404,10898.665190893576,Medium
Node_198,Rec_1219,Optimize Routing,716.6651170197855,12630.29527547106,Low
Node_252,Rec_1220,Implement Load Balancing,1494.6827592113486,12620.929762964017,Low
Node_223,Rec_1221,Optimize Routing,305.7855120156713,4086.178138005151,Low
Node_145,Rec_1222,Switch Energy Source,95.66624007693966,2847.2978077477474,Low
Node_183,Rec_1223,Optimize Routing,902.2195849430084,4697.813970307284,Low
Node_177,Rec_1224,Upgrade Equipment,1081.8468517886865,4432.842167417351,Medium
Node_275,Rec_1225,Switch Energy Source,952.4202564801656,8966.688199137998,High
Node_68,Rec_1226,Implement Load Balancing,1099.7410002648228,11648.170755653944,Low
Node_119,Rec_1227,Implement Load Balancing,1197.124061335363,8436.41582286565,High
Node_251,Rec_1228,Implement Load Balancing,417.82040414629074,14247.328044095948,Low
Node_211,Rec_1229,Implement Load Balancing,719.0630272995375,6480.719650257031,Low
Node_96,Rec_1230,Upgrade Equipment,636.0706995443936,11216.289315595579,Low
Node_298,Rec_1231,Implement Load Balancing,1160.882325168438,5961.016197616312,Medium
Node_5,Rec_1232,Switch Energy Source,715.0439473275396,4663.360320605882,Medium
Node_2,Rec_1233,Upgrade Equipment,690.5624183572072,7888.504861522958,Low
Node_18,Rec_1234,Switch Energy Source,355.78385822198396,10456.233618521432,High
Node_144,Rec_1235,Optimize Routing,1321.7991959722558,4090.2438638582476,Medium
Node_48,Rec_1236,Switch Energy Source,1131.4933101754245,8740.54414468957,Medium
Node_85,Rec_1237,Switch Energy Source,260.46604879645815,8585.983389687353,Medium
Node_239,Rec_1238,Upgrade Equipment,583.0524835081836,14932.195717699024,Low
Node_234,Rec_1239,Optimize Routing,728.5415080196162,4712.929860726304,High
Node_16,Rec_1240,Upgrade Equipment,1180.702097873504,1535.0110104364255,Low
Node_72,Rec_1241,Optimize Routing,166.06703202030718,4792.317103868886,Low
Node_144,Rec_1242,Optimize Routing,101.7530233394829,1136.397936519244,Medium
Node_78,Rec_1243,Switch Energy Source,920.586599715223,4808.684013053324,Medium
Node_244,Rec_1244,Optimize Routing,254.19254939183017,760.1387133205824,High
Node_22,Rec_1245,Optimize Routing,108.17580257256608,5822.3459437313095,Low
Node_98,Rec_1246,Implement Load Balancing,1284.350695766801,14127.457594405792,High
Node_56,Rec_1247,Optimize Routing,680.4127032372022,8444.219596003057,Medium
Node_188,Rec_1248,Optimize Routing,372.06014173034606,6671.94224567272,Medium
Node_151,Rec_1249,Implement Load Balancing,1042.960763615185,1935.0074058919288,Low
Node_58,Rec_1250,Optimize Routing,667.7655179634039,4246.436519083727,High
Node_131,Rec_1251,Implement Load Balancing,137.26479267764543,648.1725922540317,Low
Node_89,Rec_1252,Implement Load Balancing,596.0503945428486,8786.571247545973,Low
Node_247,Rec_1253,Upgrade Equipment,1479.6612612973686,4280.177901354918,High
Node_168,Rec_1254,Optimize Routing,704.7443320897914,11848.568487565173,Low
Node_8,Rec_1255,Optimize Routing,233.90060131209162,8803.89689919124,Medium
Node_117,Rec_1256,Upgrade Equipment,1482.4234957270446,14897.193693237201,High
Node_23,Rec_1257,Upgrade Equipment,112.69682552261591,9001.5186379283,High
Node_49,Rec_1258,Implement Load Balancing,382.66775819111257,8125.371264274394,Medium
Node_96,Rec_1259,Optimize Routing,1161.2640532581413,8801.741397103759,Low
Node_95,Rec_1260,Optimize Routing,437.4581514456954,9722.61106276316,Low
Node_54,Rec_1261,Upgrade Equipment,1262.3640238793055,5223.772393424874,High
Node_248,Rec_1262,Upgrade Equipment,1081.7957296611785,4180.459724024256,Low
Node_128,Rec_1263,Switch Energy Source,931.3708795521386,8181.083148063147,Low
Node_44,Rec_1264,Implement Load Balancing,1361.1927192914234,11460.99052707729,Low
Node_179,Rec_1265,Implement Load Balancing,1131.8926360952346,7359.174445760021,High
Node_194,Rec_1266,Optimize Routing,548.7698053791086,14816.618875757984,Low
Node_133,Rec_1267,Implement Load Balancing,287.0641212206721,2148.2684329529816,Medium
Node_167,Rec_1268,Optimize Routing,1308.1052124557407,4577.045548571768,Low
Node_110,Rec_1269,Switch Energy Source,679.7728656675372,14052.269691202493,Low
Node_78,Rec_1270,Implement Load Balancing,61.557940118535655,7692.355626365737,Medium
Node_120,Rec_1271,Implement Load Balancing,1470.1221564704977,9021.064078295381,Medium
Node_177,Rec_1272,Implement Load Balancing,501.7599266908294,1130.3097752720512,Medium
Node_61,Rec_1273,Upgrade Equipment,1392.7358458337721,11717.403948441028,Medium
Node_41,Rec_1274,Switch Energy Source,68.49502133576138,8370.522358430158,High
Node_150,Rec_1275,Optimize Routing,346.58004305024895,343.38648549848244,Low
Node_50,Rec_1276,Optimize Routing,79.56905901505023,13491.963467376181,High
Node_158,Rec_1277,Implement Load Balancing,750.0297604295351,6196.90997655236,High
Node_267,Rec_1278,Switch Energy Source,460.43405850715095,12307.31105759219,Low
Node_37,Rec_1279,Optimize Routing,1405.4791497302563,12586.072524721041,Low
Node_137,Rec_1280,Switch Energy Source,740.7881958952613,3762.9777991097462,Low
Node_199,Rec_1281,Switch Energy Source,202.05551675737334,9708.078633384557,High
Node_109,Rec_1282,Switch Energy Source,781.1759331403656,6315.499505387939,Low
Node_249,Rec_1283,Implement Load Balancing,891.7120712258354,163.91234826960192,Low
Node_184,Rec_1284,Implement Load Balancing,343.09294364955997,3615.1474269907426,Low
Node_61,Rec_1285,Switch Energy Source,1260.7742923388946,2962.2357293039076,Medium
Node_11,Rec_1286,Optimize Routing,1440.5123878755323,13579.567259094165,Medium
Node_182,Rec_1287,Switch Energy Source,734.3646816407362,9329.663858700498,Low
Node_74,Rec_1288,Switch Energy Source,349.45723788754054,4216.77889443718,Low
Node_48,Rec_1289,Switch Energy Source,462.0560801525624,13283.334518505308,Low
Node_120,Rec_1290,Switch Energy Source,220.43429994926439,11448.219601505143,Low
Node_256,Rec_1291,Implement Load Balancing,276.27469608454555,427.24635635962295,Low
Node_300,Rec_1292,Switch Energy Source,94.29643125672803,2460.0947074887267,Medium
Node_183,Rec_1293,Optimize Routing,1149.243749651191,3446.488702125904,High
Node_182,Rec_1294,Optimize Routing,577.5338039748545,7777.948631637618,Medium
Node_167,Rec_1295,Implement Load Balancing,210.06679209193666,14729.865770199112,High
Node_108,Rec_1296,Optimize Routing,1065.823233533043,14139.312857730662,Low
Node_151,Rec_1297,Implement Load Balancing,1409.400153116506,7593.194470374612,Low
Node_278,Rec_1298,Implement Load Balancing,239.6295754718223,2718.5848481573917,Medium
Node_156,Rec_1299,Implement Load Balancing,428.34769398973083,7637.252504560375,Medium
Node_183,Rec_1300,Optimize Routing,431.2340417548302,5774.783144634117,Medium
Node_173,Rec_1301,Switch Energy Source,485.50052728961384,1795.498586092349,Medium
Node_256,Rec_1302,Upgrade Equipment,171.66282558328552,3514.24981262708,Medium
Node_30,Rec_1303,Upgrade Equipment,1388.2043689364918,7642.725716519188,Low
Node_96,Rec_1304,Optimize Routing,1201.0234704232944,11504.186151123082,Medium
Node_299,Rec_1305,Optimize Routing,79.29420642816982,5666.408031606284,Low
Node_206,Rec_1306,Switch Energy Source,1081.7592973204569,9697.697162867371,High
Node_289,Rec_1307,Implement Load Balancing,1488.1787248670553,8320.890380839377,Medium
Node_91,Rec_1308,Switch Energy Source,1245.4760659667975,895.2444539085334,Medium
Node_28,Rec_1309,Upgrade Equipment,724.851298340795,12618.317649198425,Medium
Node_55,Rec_1310,Switch Energy Source,373.1571672668123,7783.488490514384,Low
Node_151,Rec_1311,Upgrade Equipment,646.0168507226341,3698.713405443702,High
Node_32,Rec_1312,Upgrade Equipment,340.65289232502954,3802.11005935802,High
Node_63,Rec_1313,Upgrade Equipment,522.9449537224954,12036.437880605075,Low
Node_83,Rec_1314,Optimize Routing,1153.264597481471,10589.63567771739,Low
Node_273,Rec_1315,Upgrade Equipment,147.53318001174736,8353.424195720176,Medium
Node_80,Rec_1316,Upgrade Equipment,1102.911314914658,5523.193319895409,Low
Node_181,Rec_1317,Implement Load Balancing,727.772234338842,10070.774367868351,Low
Node_173,Rec_1318,Upgrade Equipment,1431.5577865312243,9082.59667503017,Medium
Node_173,Rec_1319,Switch Energy Source,1389.1063210859122,1139.7594812001387,High
Node_138,Rec_1320,Upgrade Equipment,538.6330373858101,12717.043039164635,High
Node_52,Rec_1321,Switch Energy Source,1397.4007829596057,7841.970707947315,Medium
Node_34,Rec_1322,Implement Load Balancing,820.0900754215119,1725.6399804001824,Medium
Node_49,Rec_1323,Implement Load Balancing,966.3264835506698,13014.218579713037,Low
Node_272,Rec_1324,Upgrade Equipment,575.650552268784,12011.537161518247,Medium
Node_99,Rec_1325,Implement Load Balancing,1350.2067764487267,10479.972834886043,High
Node_142,Rec_1326,Implement Load Balancing,1177.4915074313305,5569.285245924865,Low
Node_243,Rec_1327,Optimize Routing,174.062786095938,10523.800513453753,Low
Node_186,Rec_1328,Upgrade Equipment,1332.6243981253106,7912.0828758353055,Low
Node_89,Rec_1329,Switch Energy Source,1136.3516931053643,8938.386391976015,Low
Node_151,Rec_1330,Upgrade Equipment,433.80171877567244,12645.160874236703,High
Node_165,Rec_1331,Upgrade Equipment,125.35130400663431,4327.07193492019,Low
Node_194,Rec_1332,Upgrade Equipment,1464.6435960402298,11580.892067634451,Medium
Node_16,Rec_1333,Implement Load Balancing,800.0481927823686,9713.568856133508,High
Node_23,Rec_1334,Implement Load Balancing,797.9875797804128,713.7180755589626,Low
Node_121,Rec_1335,Optimize Routing,741.3894195339144,1520.2978056309905,Low
Node_125,Rec_1336,Upgrade Equipment,1079.2714103047288,172.35152592358418,Low
Node_137,Rec_1337,Optimize Routing,1036.689047500302,10195.928321367554,Medium
Node_4,Rec_1338,Switch Energy Source,137.44933987918557,12900.899660049585,High
Node_20,Rec_1339,Optimize Routing,838.1878325666321,463.8956982075986,Medium
Node_77,Rec_1340,Upgrade Equipment,1287.443313689947,11100.086964048727,High
Node_12,Rec_1341,Optimize Routing,1489.8586209865762,12594.794874700767,Low
Node_161,Rec_1342,Upgrade Equipment,784.5824119612325,348.3754629309069,Low
Node_153,Rec_1343,Implement Load Balancing,1255.619013799834,11172.442384978285,Medium
Node_235,Rec_1344,Switch Energy Source,373.9699922781675,11367.110636993846,Low
Node_157,Rec_1345,Implement Load Balancing,1055.9530914773652,1764.5847183321093,Medium
Node_233,Rec_1346,Optimize Routing,269.2363829758548,8858.203250009994,Medium
Node_86,Rec_1347,Upgrade Equipment,1330.344498622586,1545.717287941423,Low
Node_35,Rec_1348,Upgrade Equipment,513.0404341628866,271.35164996519393,High
Node_299,Rec_1349,Implement Load Balancing,587.8030646506628,4646.095006143374,Low
Node_124,Rec_1350,Switch Energy Source,53.6926295085889,12310.916681127565,High
Node_100,Rec_1351,Implement Load Balancing,302.72894414820666,5030.045643366783,Low
Node_221,Rec_1352,Implement Load Balancing,272.2391274512834,9899.295983967017,Medium
Node_248,Rec_1353,Implement Load Balancing,180.80482353124603,7528.506662000176,Low
Node_113,Rec_1354,Implement Load Balancing,1124.5366082723424,14750.22062720786,Medium
Node_150,Rec_1355,Switch Energy Source,1296.7211980669088,1148.6517365474888,Medium
Node_235,Rec_1356,Switch Energy Source,706.3965608440251,4287.042059358693,Low
Node_199,Rec_1357,Upgrade Equipment,100.28976457927311,8613.68571415933,Low
Node_30,Rec_1358,Implement Load Balancing,959.8288713495381,7897.855641264261,Low
Node_274,Rec_1359,Implement Load Balancing,1042.1513236236678,14700.110296704735,Low
Node_285,Rec_1360,Switch Energy Source,221.66444902473208,13176.147786339277,Low
Node_25,Rec_1361,Optimize Routing,645.2321966575767,10809.727477736087,Low
Node_237,Rec_1362,Implement Load Balancing,205.21928415990195,2923.3368776394414,Medium
Node_27,Rec_1363,Optimize Routing,75.62983836068273,1073.034137841539,Low
Node_200,Rec_1364,Implement Load Balancing,1151.5938943493832,10432.917174807988,Low
Node_72,Rec_1365,Switch Energy Source,1441.36468524666,189.9965481436966,Low
Node_187,Rec_1366,Implement Load Balancing,746.8628486430854,3048.9880974941325,Low
Node_271,Rec_1367,Upgrade Equipment,742.1374504725472,6277.839522963456,Low
Node_256,Rec_1368,Implement Load Balancing,1170.9639563689268,10452.191977789977,Low
Node_224,Rec_1369,Implement Load Balancing,195.64637840049815,739.7942359510346,High
Node_35,Rec_1370,Switch Energy Source,225.3260390988434,8967.521624351675,Medium
Node_267,Rec_1371,Switch Energy Source,792.5099931200277,14554.081902122569,Low
Node_47,Rec_1372,Upgrade Equipment,1397.2880570901646,7488.1080202843,Low
Node_227,Rec_1373,Upgrade Equipment,1036.930794714462,14216.607526321299,Medium
Node_96,Rec_1374,Implement Load Balancing,504.1833412356587,13550.134067266616,Medium
Node_194,Rec_1375,Implement Load Balancing,717.2088889537358,14635.601917396521,Medium
Node_268,Rec_1376,Upgrade Equipment,1380.324290774751,6990.994456680538,Medium
Node_74,Rec_1377,Implement Load Balancing,949.587218810325,859.562144071502,Low
Node_244,Rec_1378,Implement Load Balancing,602.2693849016845,9821.931468271656,Low
Node_220,Rec_1379,Switch Energy Source,392.45818630241166,2871.3404055470305,Low
Node_179,Rec_1380,Optimize Routing,1072.3875072448152,10725.518831646043,Medium
Node_186,Rec_1381,Upgrade Equipment,126.346272227976,11463.547037284901,Low
Node_146,Rec_1382,Implement Load Balancing,861.302406888535,3655.8784134339544,Low
Node_178,Rec_1383,Optimize Routing,770.3617332785296,612.3055839416247,Low
Node_77,Rec_1384,Upgrade Equipment,195.44702725069402,2161.4316785967785,Low
Node_178,Rec_1385,Implement Load Balancing,1436.318324165744,839.6038568139265,High
Node_48,Rec_1386,Upgrade Equipment,1193.9930414766263,7650.769671198803,Medium
Node_249,Rec_1387,Implement Load Balancing,875.5771257371506,1000.641264720378,High
Node_190,Rec_1388,Upgrade Equipment,235.66463449011098,1139.5158657720779,Medium
Node_172,Rec_1389,Optimize Routing,1254.338412920002,10106.931453558736,Low
Node_77,Rec_1390,Upgrade Equipment,1262.771749775344,12491.062863798361,Low
Node_159,Rec_1391,Switch Energy Source,345.30235093093916,5431.845025620584,Low
