Node_ID,Date,Energy_Usage_kWh,Peak_Usage_Time,Energy_Source,Carbon_Emissions_kg_CO2,Type,Region,Latitude,Longitude,Population_Served,Connectivity_Status,Existing_Infrastructure
Node_71,2024-01-16,1258.7916442090325,Evening,Grid,948.5435179299884,School,Antarctica,-87.05898844457309,-69.43564472409908,2065,Connected,Yes
Node_201,2024-01-17,2619.847687890823,Afternoon,Solar,1044.422291072668,School,Namibia,-21.64554736014287,21.005986899715936,13290,Connected,Yes
Node_102,2024-01-18,747.4190871302926,Night,Solar,699.2223742273208,Health Center,Greenland,72.1752685983466,-24.83320849855096,18972,Unconnected,Yes
Node_203,2024-01-19,1314.2862803175683,Afternoon,Generator,19.229351271090135,School,India,3.8960286242525513,71.96470585981419,14319,Connected,Yes
Node_26,2024-01-20,2305.1524139551066,Afternoon,Generator,336.5020283583356,Health Center,Indian Ocean,-19.934428116561875,86.27211589843336,18379,Unconnected,No
Node_174,2024-01-21,2714.4257771456814,Night,Solar,596.5262415291435,Health Center,Denmark,54.789627713296994,10.780309659331865,4260,Connected,Yes
Node_148,2024-01-22,393.2289817448868,Morning,Solar,407.02244410762006,Health Center,Pacific Ocean,-65.87570977798126,-178.34463773059431,11419,Connected,Yes
Node_213,2024-01-23,756.0712628379679,Afternoon,Generator,1122.8201453488234,School,Greenland,71.48261638133991,-74.2500603793441,16817,Unconnected,Yes
Node_90,2024-01-24,488.4515964380356,Night,Grid,15.440547548980206,School,Austria,47.63459567819331,13.143899061583,9371,Connected,Yes
Node_20,2024-01-25,1239.651172817321,Night,Grid,972.8490231203122,School,South Atlantic Ocean,-56.44627595204656,3.653382984386468,372,Connected,Yes
Node_106,2024-01-26,2380.461024719359,Night,Solar,1106.3906589205717,Health Center,Indian Ocean,-11.656310252147009,46.544111301465534,5544,Unconnected,Yes
Node_45,2024-01-27,875.0642590336149,Afternoon,Grid,899.1234277645908,School,Pacific Ocean,-47.72551359402648,165.61048759650777,903,Connected,Yes
Node_286,2024-01-28,2185.4182547765186,Night,Grid,95.64849969025276,Government Office,Russia,75.07336310169893,90.2750047688246,8936,Connected,Yes
Node_34,2024-01-29,1565.0976642431135,Night,Grid,1177.022936371401,Government Office,Canada,77.90136032400798,-131.02613757716884,17113,Connected,Yes
Node_159,2024-01-30,2110.085674879828,Morning,Solar,77.08155972577552,Health Center,Portugal,36.197571852387725,-8.785025767831797,7672,Connected,Yes
Node_226,2024-01-31,1371.6296354665562,Afternoon,Grid,386.6593453533357,School,Australia,-51.39104423756883,150.20013883686312,7309,Connected,No
Node_162,2024-02-01,1871.1875237658892,Evening,Solar,6.548983549681884,Government Office,Cuba,19.12487630479258,-76.30273534881292,10575,Connected,Yes
Node_134,2024-02-02,1823.9370764739847,Night,Grid,1015.1552268215216,School,Atlantic Ocean,37.28216593734223,-62.62905180420072,6013,Unconnected,No
Node_115,2024-02-03,475.54844834624055,Night,Grid,136.83519623132355,School,Bolivia,-18.670175256391488,-61.717315856523456,17399,Unconnected,Yes
Node_247,2024-02-04,1885.7070298614883,Evening,Solar,782.8228600135374,School,Antarctica,-89.71324624638223,92.5331668945559,10599,Connected,Yes
Node_188,2024-02-05,721.5430643524226,Afternoon,Grid,197.96051711900645,Health Center,Pacific Ocean,81.57449093209664,-148.05839123643827,19291,Connected,No
Node_264,2024-02-06,922.031399171182,Evening,Solar,219.93650281193263,Health Center,Indian Ocean,-32.5265084139425,66.896279850078,6421,Connected,Yes
Node_30,2024-02-07,2367.386640363755,Night,Solar,609.5783524153496,Health Center,Peru,-14.595860089478094,-72.53804127696715,16952,Connected,No
Node_253,2024-02-08,2998.727874506052,Evening,Grid,891.1669745754984,School,United States,46.856963323437895,-95.91172632251627,14047,Unconnected,Yes
Node_235,2024-02-09,1957.3633593162567,Evening,Solar,712.9305495428616,Government Office,Pacific Ocean,-76.16926287337357,-163.06096687542117,17127,Connected,Yes
Node_65,2024-02-10,904.9249541791396,Afternoon,Solar,837.3693594789346,School,Indian Ocean,4.540017430789277,77.58215480031038,5004,Unconnected,No
Node_83,2024-02-11,1540.3193256576644,Afternoon,Solar,235.85700894765665,School,Taiwan,23.490552508423026,121.60503441587936,2358,Connected,Yes
Node_197,2024-02-12,2068.7251405825878,Afternoon,Grid,1129.6236848270194,School,South Africa,-48.919680626633685,12.857261830953805,17083,Connected,Yes
Node_189,2024-02-13,689.5613260945048,Night,Grid,436.1685042668117,Health Center,China,31.391950583972715,120.7463462762724,7156,Connected,Yes
Node_298,2024-02-14,2214.792072406976,Night,Solar,74.71095320572083,Government Office,Pacific Ocean,-20.039183097846333,-112.77744121512096,5989,Connected,Yes
Node_178,2024-02-15,44.19898065703484,Afternoon,Grid,1014.959881941577,School,Pacific Ocean,-66.61701500536083,-134.9489911507235,12438,Unconnected,No
Node_259,2024-02-16,1044.186124971195,Morning,Solar,822.5967025032336,School,Greenland,73.3882152385182,-80.75979663179534,10312,Connected,Yes
Node_34,2024-02-17,2213.352722943162,Evening,Solar,263.99685971617146,Government Office,Canada,77.90136032400798,-131.02613757716884,17113,Connected,Yes
Node_291,2024-02-18,2016.14424591646,Morning,Grid,515.1445542434034,Health Center,Indonesia,1.3338405587469708,122.6452083009882,2273,Connected,No
Node_173,2024-02-19,248.46717121478568,Night,Generator,735.1594518899717,School,Democratic Republic of the Congo,-10.831772536556045,29.524245697279184,5124,Connected,Yes
Node_79,2024-02-20,453.7751493817922,Afternoon,Solar,1090.657064580326,Government Office,Pacific Ocean,9.95551696913016,-131.51242754701585,4445,Connected,No
Node_295,2024-02-21,425.0405847741703,Evening,Generator,89.56325048456573,School,South Atlantic Ocean,-57.32676312777097,-6.046765145850486,9960,Connected,Yes
Node_190,2024-02-22,515.6402773174268,Evening,Grid,491.1708092650687,School,Antarctica,-83.3273886664775,-144.84455635293637,15939,Connected,Yes
Node_254,2024-02-23,1272.6792210328797,Afternoon,Solar,743.1199437160141,School,China,41.92949813579765,120.2987570884988,18504,Connected,No
Node_126,2024-02-24,2211.671402690138,Night,Solar,216.15116670762447,School,Democratic Republic of the Congo,-9.290096278361986,23.857418236691416,8960,Unconnected,Yes
Node_122,2024-02-25,2603.533160814101,Evening,Solar,767.5141318922991,Health Center,Pacific Ocean,-31.93214635505809,-131.37274055396546,1037,Connected,Yes
Node_153,2024-02-26,191.6174265183624,Afternoon,Generator,1121.988105927973,School,Angola,-15.768369675970078,18.527810417217296,18253,Connected,Yes
Node_74,2024-02-27,295.1024458525287,Morning,Solar,199.7563047223638,School,Pacific Ocean,-8.81717565057481,148.73343114435374,526,Connected,Yes
Node_264,2024-02-28,834.0249767517843,Morning,Generator,491.4289943216213,Health Center,Indian Ocean,-32.5265084139425,66.896279850078,6421,Connected,Yes
Node_131,2024-02-29,1570.4500906016729,Afternoon,Generator,1143.208478219418,School,India,9.095104348078609,69.76066563945446,1293,Connected,Yes
Node_28,2024-03-01,2902.9992598247363,Night,Solar,742.1676417509461,School,South Atlantic Ocean,-69.09277668767005,-36.542922377290125,11306,Connected,Yes
Node_164,2024-03-02,421.5644664141601,Night,Grid,969.6520871457066,School,Antarctica,-86.76891453596178,-71.24452899525974,14482,Unconnected,Yes
Node_181,2024-03-03,1796.731082369918,Evening,Solar,1096.3649844154547,Health Center,Dominican Republic,16.74506925663185,-71.60601213569117,1116,Connected,Yes
Node_64,2024-03-04,2035.4812544410763,Evening,Solar,813.8937078029746,School,Antarctica,-74.653258216328,33.56714411201784,8322,Connected,Yes
Node_206,2024-03-05,2188.7431231975124,Afternoon,Solar,698.3262323561653,School,Canada,60.1015218753449,-130.4410614295831,1284,Connected,Yes
Node_279,2024-03-06,2486.3497876542565,Afternoon,Solar,21.526131143826078,School,Russia,68.80042375211701,122.868314989836,15152,Unconnected,Yes
Node_200,2024-03-07,1091.3854827100402,Afternoon,Solar,824.6087675089342,School,Brazil,-1.6376779654981135,-70.15129633730736,1678,Connected,No
Node_193,2024-03-08,915.1984582433888,Morning,Solar,1118.1186284652465,School,Antarctica,-78.15973453306174,64.86987189688517,19945,Connected,No
Node_289,2024-03-09,2641.8424102964004,Evening,Grid,588.3936439825616,School,Pacific Ocean,-10.087498868438589,-160.51493037922182,17106,Connected,Yes
Node_97,2024-03-10,1562.0052998779938,Night,Grid,813.8287738503213,School,Kazakhstan,50.18818582904419,59.44356510857051,385,Connected,Yes
Node_109,2024-03-11,1263.7846387058712,Evening,Grid,260.724784307239,Health Center,Pacific Ocean,-34.91709919138074,-134.40983244301435,3192,Connected,Yes
Node_126,2024-03-12,1726.8157185841746,Afternoon,Solar,336.5437408448793,School,Democratic Republic of the Congo,-9.290096278361986,23.857418236691416,8960,Unconnected,Yes
Node_179,2024-03-13,1448.9060978055245,Afternoon,Solar,334.60744118923407,School,Chile,-72.20089382349616,-30.59671559486412,10076,Connected,Yes
Node_253,2024-03-14,1248.1548171247716,Evening,Grid,687.6691359654654,School,United States,46.856963323437895,-95.91172632251627,14047,Unconnected,Yes
Node_4,2024-03-15,852.7724635877959,Afternoon,Solar,506.66884906988935,School,Iceland,66.46861385331204,-18.50623492214672,2472,Connected,Yes
Node_197,2024-03-16,1439.035701595501,Evening,Grid,1175.5992193996312,School,South Africa,-48.919680626633685,12.857261830953805,17083,Connected,Yes
Node_167,2024-03-17,2635.829453467832,Afternoon,Solar,768.9530869535748,School,Pacific Ocean,-12.36645357196808,-124.99769933684092,2442,Connected,Yes
Node_144,2024-03-18,1366.8312423425305,Morning,Generator,547.5252276211177,School,Russia,89.70849686568957,15.174410058687243,3763,Connected,Yes
Node_180,2024-03-19,2617.5115536874832,Evening,Grid,610.8701747860924,School,Russia,63.0093295482254,158.6386955780673,5829,Connected,Yes
Node_231,2024-03-20,2951.3859898227183,Afternoon,Solar,925.9768459123276,School,Argentina,-47.528563301990665,-65.23899416800509,5866,Unconnected,Yes
Node_204,2024-03-21,2323.66586278058,Night,Grid,1087.8595247705832,School,Antarctica,-84.72622635798626,12.79391547864708,14276,Connected,Yes
Node_73,2024-03-22,141.53884022764052,Morning,Grid,655.5289940847481,School,United States,41.1983428291835,-104.82970794708342,6934,Unconnected,Yes
Node_136,2024-03-23,2146.8837421542034,Morning,Grid,178.13128368575525,Health Center,Russia,65.46915438091713,153.2036071632391,1054,Connected,No
Node_117,2024-03-24,2103.6765487875746,Morning,Grid,1127.533263240718,School,United States,39.25461792026189,-78.98885932226598,8055,Connected,Yes
Node_132,2024-03-25,2316.8420427093647,Afternoon,Solar,725.9961983415087,Health Center,Pacific Ocean,15.878929702398809,172.35166740472482,7451,Connected,No
Node_290,2024-03-26,2869.5286048431085,Afternoon,Grid,857.9571910720393,School,Brazil,-19.71639711987073,-34.373585289548714,17410,Unconnected,Yes
Node_208,2024-03-27,2715.7134418023493,Evening,Grid,1096.261533729246,School,Chile,-53.83980707279615,-83.65391013591466,14705,Unconnected,Yes
Node_120,2024-03-28,1101.397515917767,Morning,Generator,736.0105450147645,School,Iran,32.2558171142185,53.26280285361807,313,Unconnected,Yes
Node_133,2024-03-29,608.8639875516067,Night,Generator,655.0279634405138,School,Canada,60.54208893606631,-125.87744688226026,4514,Connected,No
Node_172,2024-03-30,2303.402489921897,Evening,Solar,96.82663110745244,Health Center,South Africa,-46.3372922079296,82.70497902125703,812,Connected,No
Node_13,2024-01-01,933.2832889515532,Afternoon,Grid,578.2913587472868,School,Philippines,13.735478046923802,115.23496470311328,18912,Unconnected,No
Node_222,2024-01-02,1268.2878304567776,Night,Solar,133.72287007929964,Government Office,Antarctica,-70.05060507109938,40.72433656593108,17511,Connected,No
Node_237,2024-01-03,1156.9173943218314,Night,Solar,579.1470214450309,School,Pacific Ocean,76.41947315289357,-174.25096704717444,15792,Connected,Yes
Node_236,2024-01-04,2749.0098561011278,Evening,Grid,461.86001069491226,School,Pacific Ocean,-73.12358847225691,123.10775177386272,8948,Unconnected,Yes
Node_293,2024-01-05,2443.8928483425207,Night,Solar,803.8992179575546,School,Antarctica,-78.43779280352578,-34.739941296151216,596,Connected,Yes
Node_103,2024-01-06,1716.7766247875527,Night,Grid,779.5529246246865,School,Russia,75.54156776760342,156.00215852304927,7172,Unconnected,Yes
Node_286,2024-01-07,1793.739058673543,Afternoon,Grid,1106.149919997315,Government Office,Russia,75.07336310169893,90.2750047688246,8936,Connected,Yes
Node_210,2024-01-08,1062.0703593920211,Night,Solar,975.531996867992,Government Office,Russia,78.02698167175006,22.35817066930329,6595,Connected,No
Node_68,2024-01-09,796.7735092915792,Afternoon,Grid,261.09523699207915,Health Center,Pacific Ocean,-41.73959438378954,-129.0638783191277,17940,Connected,Yes
Node_70,2024-01-10,2845.294349748534,Afternoon,Grid,903.4942426970512,Health Center,Pacific Ocean,0.3028851995330086,-163.62076640853672,18999,Connected,No
Node_44,2024-01-11,432.1099419002825,Afternoon,Solar,583.8137751977627,Health Center,Russia,47.91447305459991,136.01704201686863,1094,Connected,Yes
Node_266,2024-01-12,2835.3364362453854,Morning,Grid,1189.482199104009,School,Pacific Ocean,41.052882386658894,-133.5456752775056,19363,Unconnected,Yes
Node_200,2024-01-13,621.6075261467054,Night,Solar,1031.7297109760275,School,Brazil,-1.6376779654981135,-70.15129633730736,1678,Connected,No
Node_227,2024-01-14,182.63296325383223,Night,Solar,894.7806577542118,Health Center,Antarctica,-71.76688236531375,170.32746347700896,19785,Connected,No
Node_179,2024-01-15,1950.8862128703736,Evening,Solar,904.0869376020132,School,Chile,-72.20089382349616,-30.59671559486412,10076,Connected,Yes
Node_78,2024-01-16,2324.973083804184,Afternoon,Grid,292.2826968916679,Health Center,Japan,40.966873650181896,140.48332883548653,2511,Connected,No
Node_74,2024-01-17,229.0754930426595,Morning,Solar,946.78002593789,School,Pacific Ocean,-8.81717565057481,148.73343114435374,526,Connected,Yes
Node_256,2024-01-18,1839.1348875302624,Morning,Solar,185.7325926778241,Government Office,Argentina,-27.38443517338043,-67.84516225363072,9840,Connected,Yes
Node_117,2024-01-19,2984.1829333357136,Afternoon,Grid,14.585977449275438,School,United States,39.25461792026189,-78.98885932226598,8055,Connected,Yes
Node_289,2024-01-20,1658.1325394782716,Morning,Grid,216.4260121814038,School,Pacific Ocean,-10.087498868438589,-160.51493037922182,17106,Connected,Yes
Node_258,2024-01-21,778.4423287325468,Night,Grid,402.5005509547011,School,Australia,-43.65414831533983,117.59028264930488,4763,Connected,Yes
Node_133,2024-01-22,546.8723908466288,Afternoon,Grid,1103.5752284839775,School,Canada,60.54208893606631,-125.87744688226026,4514,Connected,No
Node_152,2024-01-23,1775.101370479266,Night,Grid,676.9198445334424,School,Pacific Ocean,30.64823144932677,160.62710208401654,13767,Connected,Yes
Node_142,2024-01-24,2433.3994229008017,Morning,Grid,16.819277767330032,School,Indian Ocean,-37.75732826228493,90.48392345403158,19848,Unconnected,Yes
Node_11,2024-01-25,73.5938462457243,Afternoon,Grid,1008.5308270778296,Government Office,Pacific Ocean,29.347082078110063,165.64486271865604,2399,Unconnected,No
Node_248,2024-01-26,1098.748316388929,Evening,Solar,1106.6607147312357,Government Office,Russia,58.9998900857124,177.7248593062135,9397,Connected,Yes
Node_171,2024-01-27,1864.418356375215,Afternoon,Solar,6.02791387219576,School,Russia,72.88045153859716,76.44849951245669,3005,Connected,Yes
Node_221,2024-01-28,961.1226619782772,Afternoon,Solar,309.0279134848913,Health Center,Pacific Ocean,-64.7509684148493,-126.35922729438532,13686,Connected,No
Node_229,2024-01-29,2167.7682319860646,Afternoon,Solar,135.3726246576669,School,Italy,40.32518340654116,10.873362103071829,15867,Unconnected,Yes
Node_228,2024-01-30,1893.7048544606805,Night,Grid,539.0040349206121,Government Office,Russia,62.96207734350807,136.69193715630308,7589,Unconnected,No
Node_43,2024-01-31,165.18365511141403,Night,Solar,57.94213197039112,Health Center,Atlantic Ocean,-11.11696902165518,-7.160361060139053,17817,Connected,Yes
Node_150,2024-02-01,1552.5377428447175,Afternoon,Solar,1178.3957760885069,School,Argentina,-41.8312535940036,-68.62517795709955,18267,Connected,Yes
Node_262,2024-02-02,470.7548310475223,Afternoon,Solar,217.39864337461205,Government Office,Indian Ocean,-32.11730664940634,91.80209531286972,10586,Unconnected,Yes
Node_16,2024-02-03,2393.2358518186206,Afternoon,Grid,168.67478123110513,Health Center,United States,53.98127063640962,-174.74419302249174,7102,Connected,Yes
Node_12,2024-02-04,1698.0880267092064,Night,Solar,856.4694570801332,Health Center,Antarctica,-67.44400430545093,90.978058959608,4291,Connected,No
Node_100,2024-02-05,480.24753749303545,Evening,Grid,388.66784013337394,Health Center,Mali,15.823968070291071,0.2801513642822613,17617,Unconnected,No
Node_21,2024-02-06,2245.2243902546784,Afternoon,Solar,855.5075305337717,Health Center,Nepal,29.463823179196535,82.04164994059073,14169,Connected,Yes
Node_98,2024-02-07,1672.34825161956,Night,Solar,649.990461419763,School,Indian Ocean,-11.150002573200725,55.34217574090755,11701,Unconnected,Yes
Node_115,2024-02-08,1281.6417934844,Afternoon,Solar,258.23620654751176,School,Bolivia,-18.670175256391488,-61.717315856523456,17399,Unconnected,Yes
Node_153,2024-02-09,2214.9695958999305,Afternoon,Grid,483.7783394052727,School,Angola,-15.768369675970078,18.527810417217296,18253,Connected,Yes
Node_105,2024-02-10,1628.5665039328198,Afternoon,Solar,1134.265249087654,Health Center,Atlantic Ocean,31.62583558297669,-22.555525597318905,4486,Unconnected,Yes
Node_203,2024-02-11,188.57668454425004,Afternoon,Solar,286.5986887738727,School,India,3.8960286242525513,71.96470585981419,14319,Connected,Yes
Node_5,2024-02-12,2936.5604010537363,Evening,Grid,748.4706177763956,School,China,38.264492603635375,99.09352843917505,2523,Unconnected,No
Node_160,2024-02-13,1594.8251557116475,Evening,Solar,1133.5294275079589,School,Russia,89.19618230134037,114.6308052376998,6695,Unconnected,Yes
Node_191,2024-02-14,1686.027326099933,Afternoon,Grid,804.4928641871095,Government Office,Antarctica,-88.75700722576617,12.854123398170032,6765,Connected,Yes
Node_192,2024-02-15,518.0339530792949,Evening,Generator,792.9860921791441,School,Greenland,79.4978724896371,-67.57333344452375,17638,Connected,Yes
Node_240,2024-02-16,1006.709007132584,Morning,Grid,411.2524857775317,Health Center,Pacific Ocean,-28.93656328192752,-118.68207325719612,2577,Unconnected,Yes
Node_119,2024-02-17,273.36267620637966,Night,Solar,818.2384480898439,School,Antarctica,-81.1325248313502,145.16863609157753,7127,Unconnected,Yes
Node_137,2024-02-18,245.2528374640188,Evening,Grid,549.5573010963518,Health Center,South Atlantic Ocean,-58.47448531193138,-59.69101149341982,4454,Connected,Yes
Node_261,2024-02-19,1078.8271902675792,Evening,Grid,627.5140523878671,School,Pacific Ocean,-31.19164531162032,-131.15323424224513,4740,Connected,No
Node_280,2024-02-20,289.7874609281903,Afternoon,Solar,741.6983706259567,Health Center,Russia,82.91383091882736,35.54884405767214,16287,Unconnected,No
Node_292,2024-02-21,2301.78067579946,Morning,Grid,1094.1670921625628,School,Antarctica,-74.28360758095599,-63.1562561089947,16098,Connected,Yes
Node_122,2024-02-22,1723.2704991745102,Night,Grid,752.8857965707833,Health Center,Pacific Ocean,-31.93214635505809,-131.37274055396546,1037,Connected,Yes
Node_294,2024-02-23,118.4823977105013,Night,Grid,1055.8408040676882,Government Office,Pacific Ocean,0.2549942169428618,-85.88244649017491,17791,Unconnected,No
Node_275,2024-02-24,1677.1494548267756,Night,Solar,893.8224877145777,School,Greenland,82.25697321863018,-77.09482350282619,13668,Connected,Yes
Node_95,2024-02-25,774.2841343961935,Morning,Solar,1140.8404971464622,Health Center,Atlantic Ocean,9.94679041298103,-46.68386611218728,18313,Unconnected,Yes
Node_161,2024-02-26,1019.3616267147204,Morning,Grid,789.8064781177249,School,Argentina,-45.34505122153871,-61.65917609695924,7724,Connected,Yes
Node_68,2024-02-27,2027.777120218126,Night,Grid,253.45653962802865,Health Center,Pacific Ocean,-41.73959438378954,-129.0638783191277,17940,Connected,Yes
Node_233,2024-02-28,487.99870072484265,Evening,Solar,224.20404407821096,Health Center,Russia,68.16318460556602,24.63432013704121,14873,Connected,Yes
Node_156,2024-02-29,1451.2017252285953,Night,Grid,746.0041922310568,School,China,42.57328774046815,97.7856187205934,16798,Unconnected,Yes
Node_32,2024-03-01,2693.773776956769,Night,Grid,503.22977588638,Government Office,United States,33.24505330201585,-177.267446031494,10943,Connected,Yes
Node_280,2024-03-02,2856.8470097374084,Morning,Grid,1088.0859861684105,Health Center,Russia,82.91383091882736,35.54884405767214,16287,Unconnected,No
Node_212,2024-03-03,622.4985938883573,Evening,Solar,432.1156010681464,School,Antarctica,-80.03471977867927,93.72193013289888,3551,Connected,Yes
Node_93,2024-03-04,2718.452356788163,Afternoon,Solar,619.8705700685947,School,Pacific Ocean,30.01411142539241,151.9740923011891,11022,Unconnected,Yes
Node_299,2024-03-05,1490.4556654028024,Evening,Grid,1179.8746436881245,Health Center,Atlantic Ocean,34.75244945934881,-17.28989132576035,1767,Connected,Yes
Node_282,2024-03-06,1388.3966133098827,Afternoon,Solar,596.5015389900278,School,South Africa,-73.75559705979386,25.7556435462198,2178,Unconnected,Yes
Node_77,2024-03-07,2135.8027755734056,Evening,Generator,1020.5598911847349,School,Pacific Ocean,-65.86997394440247,167.2028741199711,11187,Unconnected,Yes
Node_22,2024-03-08,754.718506965551,Evening,Grid,548.9001787503739,School,Democratic Republic of the Congo,-9.401139964029468,25.70423899300636,17342,Unconnected,Yes
Node_54,2024-03-09,1451.334045303372,Evening,Grid,14.466456389590707,School,Pacific Ocean,43.24206908599075,-146.6751828673125,16636,Connected,Yes
Node_198,2024-03-10,2507.249084101606,Morning,Solar,790.4445289989012,Health Center,Indian Ocean,-17.371968327186224,71.25132534219253,3737,Connected,Yes
Node_187,2024-03-11,2601.679744224216,Evening,Solar,660.0581700704544,Health Center,Honduras,16.922292875099302,-82.7220419806183,6118,Connected,Yes
Node_5,2024-03-12,1961.4466515603615,Morning,Solar,421.5231029958808,School,China,38.264492603635375,99.09352843917505,2523,Unconnected,No
Node_6,2024-03-13,122.2034258891912,Evening,Grid,317.1578139494077,Health Center,South Atlantic Ocean,-43.697063435980745,-12.675467669413166,11704,Connected,No
Node_135,2024-03-14,1499.7335540058211,Afternoon,Solar,442.44146894209285,School,Greenland,83.93138397387173,-109.5014593564704,15790,Unconnected,Yes
Node_154,2024-03-15,736.8641724317337,Night,Grid,116.1311372508586,School,Venezuela,6.936198747486657,-67.30956136103441,1329,Connected,Yes
Node_127,2024-03-16,1358.581078890394,Night,Solar,268.74328044411345,Government Office,Pacific Ocean,15.545651048574598,150.09728318542017,2671,Connected,Yes
Node_71,2024-03-17,817.8344709034088,Evening,Grid,132.77890895187124,School,Antarctica,-87.05898844457309,-69.43564472409908,2065,Connected,Yes
Node_39,2024-03-18,1127.522116753312,Night,Grid,532.8472344053007,School,South Atlantic Ocean,-28.427800455450985,-40.11544161848517,11180,Unconnected,No
Node_230,2024-03-19,2157.6749315668244,Morning,Grid,820.2040221996198,School,Kazakhstan,62.073017520673545,78.5726378711991,4671,Connected,Yes
Node_86,2024-03-20,166.28002445603246,Evening,Solar,548.4656437627881,School,Pacific Ocean,13.565060964220264,-154.8182116096019,16047,Unconnected,Yes
Node_178,2024-03-21,1373.3561694510415,Night,Solar,32.47205328154331,School,Pacific Ocean,-66.61701500536083,-134.9489911507235,12438,Unconnected,No
Node_283,2024-03-22,442.93789542372383,Morning,Grid,1081.1493979417423,School,Indian Ocean,-3.3638576077007087,82.30977136492487,17899,Unconnected,Yes
Node_88,2024-03-23,2125.6735154895973,Night,Grid,253.1245251295024,School,Atlantic Ocean,2.2296711230080177,10.91709110058693,15168,Connected,No
Node_14,2024-03-24,2414.3955200440887,Morning,Solar,426.2943294258757,School,United States,28.71561218158521,-79.30162427616526,13933,Connected,Yes
Node_88,2024-03-25,687.0091746850482,Night,Grid,896.3016449589321,School,Atlantic Ocean,2.2296711230080177,10.91709110058693,15168,Connected,No
Node_25,2024-03-26,900.0344182795701,Morning,Grid,1174.5778409053694,Health Center,Russia,42.12996552319396,134.35214891650344,5138,Unconnected,Yes
Node_5,2024-03-27,2548.161598380488,Afternoon,Grid,182.9193893363697,School,China,38.264492603635375,99.09352843917505,2523,Unconnected,No
Node_183,2024-03-28,443.6444094082158,Night,Grid,1173.8154269995334,School,Russia,76.45487525594322,99.76882263560714,9766,Connected,Yes
Node_231,2024-03-29,2283.2904633896137,Morning,Grid,112.85772403014096,School,Argentina,-47.528563301990665,-65.23899416800509,5866,Unconnected,Yes
Node_294,2024-03-30,568.8913191375939,Morning,Solar,410.114027831136,Government Office,Pacific Ocean,0.2549942169428618,-85.88244649017491,17791,Unconnected,No
Node_246,2024-01-01,321.085003846454,Evening,Solar,488.7279793510373,Health Center,Chile,-20.49033902329286,-67.83139175962012,16062,Connected,Yes
Node_8,2024-01-02,2651.111071969403,Evening,Solar,563.5739136685436,School,Norway,78.73012680588968,8.917209166422083,10618,Unconnected,Yes
Node_39,2024-01-03,990.4923175354384,Morning,Generator,874.7275770973564,School,South Atlantic Ocean,-28.427800455450985,-40.11544161848517,11180,Unconnected,No
Node_161,2024-01-04,1102.7767144467032,Night,Solar,1112.37406427104,School,Argentina,-45.34505122153871,-61.65917609695924,7724,Connected,Yes
Node_23,2024-01-05,2413.371276466344,Morning,Generator,735.5508809234973,School,Pacific Ocean,-31.981692351757246,-119.04813796741058,5919,Connected,Yes
Node_62,2024-01-06,220.22979638354045,Afternoon,Grid,763.6750927545971,School,Indian Ocean,-17.545657449494797,75.72125935993671,5106,Connected,Yes
Node_130,2024-01-07,1798.3848823578712,Morning,Solar,1123.390397973898,School,Antarctica,-79.18236319793104,-16.60971875961141,17331,Connected,Yes
Node_2,2024-01-08,711.6555107105563,Afternoon,Grid,305.8015713811249,Health Center,French Polynesia,-25.48424958545918,-157.74848182227538,1403,Connected,Yes
Node_88,2024-01-09,1222.0259484040098,Night,Grid,485.9226907422705,School,Atlantic Ocean,2.2296711230080177,10.91709110058693,15168,Connected,No
Node_99,2024-01-10,2589.6263477796238,Morning,Solar,924.6589637136932,Government Office,South Atlantic Ocean,-60.133439007807766,0.9180440178710968,17113,Connected,Yes
Node_297,2024-01-11,1145.2403007354328,Night,Solar,1098.13982559595,School,Pacific Ocean,17.75815773892066,-121.21260988294009,18178,Connected,Yes
Node_65,2024-01-12,214.48355407022896,Night,Grid,237.01991337907904,School,Indian Ocean,4.540017430789277,77.58215480031038,5004,Unconnected,No
Node_290,2024-01-13,717.9238180470994,Night,Solar,242.6029002348004,School,Brazil,-19.71639711987073,-34.373585289548714,17410,Unconnected,Yes
Node_84,2024-01-14,1919.0770806042976,Morning,Generator,1121.855446902332,School,Antarctica,-74.89350619500534,100.72328451597195,5778,Connected,Yes
Node_209,2024-01-15,2560.166695389742,Evening,Solar,222.39616588518012,Health Center,Indian Ocean,-27.66169691531382,73.27174432298744,8817,Connected,Yes
Node_276,2024-01-16,410.149390627477,Night,Generator,639.462228346963,Health Center,Turkey,42.4109821030961,28.76270182410792,15700,Connected,No
Node_84,2024-01-17,373.1409779151704,Night,Grid,948.567563836726,School,Antarctica,-74.89350619500534,100.72328451597195,5778,Connected,Yes
Node_64,2024-01-18,1436.862834997076,Night,Grid,543.1865872347385,School,Antarctica,-74.653258216328,33.56714411201784,8322,Connected,Yes
Node_182,2024-01-19,315.9543704859549,Evening,Grid,176.72341507555188,School,South Africa,25.07699265789357,-37.89285639296787,15560,Unconnected,Yes
Node_24,2024-01-20,2042.5255328087237,Night,Grid,995.1926204562828,Health Center,Atlantic Ocean,28.56206193057244,-37.14903879629094,14714,Connected,Yes
Node_208,2024-01-21,237.69824649506785,Morning,Grid,859.705362443405,School,Chile,-53.83980707279615,-83.65391013591466,14705,Unconnected,Yes
