Log_ID,Node_ID,Issue_Type,Resolution_Time_Hours,Technician_ID,Type,Region,Latitude,Longitude,Population_Served,Connectivity_Status,Existing_Infrastructure
Log_630,Node_148,Software,70.16843772497609,Tech_30,Health Center,Pacific Ocean,-65.87570977798126,-178.34463773059431,11419,Connected,Yes
Log_631,Node_297,Software,54.144240197884535,Tech_1,School,Pacific Ocean,17.75815773892066,-121.21260988294009,18178,Connected,Yes
Log_632,Node_91,Software,53.2640723183627,Tech_2,School,Pacific Ocean,2.899866945744975,-171.36604698901772,12507,Connected,Yes
Log_633,Node_264,Connectivity,47.15746377525845,Tech_3,Health Center,Indian Ocean,-32.5265084139425,66.896279850078,6421,Connected,Yes
Log_634,Node_16,Hardware,38.72346094514342,Tech_4,Health Center,United States,53.98127063640962,-174.74419302249174,7102,Connected,Yes
Log_635,Node_262,Software,2.4227535055780844,Tech_5,Government Office,Indian Ocean,-32.11730664940634,91.80209531286972,10586,Unconnected,Yes
Log_636,Node_12,Software,69.1308703318917,Tech_6,Health Center,Antarctica,-67.44400430545093,90.978058959608,4291,Connected,No
Log_637,Node_5,Hardware,45.78652075453691,Tech_7,School,China,38.264492603635375,99.09352843917505,2523,Unconnected,No
Log_638,Node_249,Hardware,36.14366536039015,Tech_8,Health Center,Russia,66.35730947470896,154.9434839114108,13778,Unconnected,Yes
Log_639,Node_216,Software,10.253182342058867,Tech_9,School,Uruguay,-33.66334780865539,-56.68160972503337,1547,Connected,Yes
Log_640,Node_1,Software,56.92033596121982,Tech_10,Government Office,Russia,82.79997310686326,80.37418226297893,9218,Unconnected,No
Log_641,Node_284,Software,31.53612488290796,Tech_11,School,Atlantic Ocean,22.015195159217427,-22.039685238021264,19117,Connected,Yes
Log_642,Node_24,Hardware,33.628493209171346,Tech_12,Health Center,Atlantic Ocean,28.56206193057244,-37.14903879629094,14714,Connected,Yes
Log_643,Node_268,Software,91.80583959979796,Tech_13,School,Brazil,-12.435548372787052,-46.90759230355076,9083,Connected,Yes
Log_644,Node_52,Software,11.546047631477991,Tech_14,Health Center,Pacific Ocean,13.57399348059836,-105.74641234137964,11917,Connected,Yes
Log_645,Node_268,Software,59.49482316874738,Tech_15,School,Brazil,-12.435548372787052,-46.90759230355076,9083,Connected,Yes
Log_646,Node_165,Hardware,93.27850140000574,Tech_16,School,Australia,-42.83943823369546,136.2490372091193,16514,Unconnected,No
Log_647,Node_213,Hardware,71.28808428037527,Tech_17,School,Greenland,71.48261638133991,-74.2500603793441,16817,Unconnected,Yes
Log_648,Node_1,Software,5.243924536340508,Tech_18,Government Office,Russia,82.79997310686326,80.37418226297893,9218,Unconnected,No
Log_649,Node_50,Hardware,19.77377190225119,Tech_19,School,Atlantic Ocean,13.06353384499252,-12.407162056834466,3135,Connected,Yes
Log_650,Node_163,Hardware,2.7603330393084566,Tech_20,School,Canada,63.01842322888788,-135.40201421854346,5826,Unconnected,Yes
Log_651,Node_207,Software,22.63241277618666,Tech_21,School,South Africa,-52.50388064867988,33.267582557818855,11808,Connected,Yes
Log_652,Node_235,Hardware,44.182606340314805,Tech_22,Government Office,Pacific Ocean,-76.16926287337357,-163.06096687542117,17127,Connected,Yes
Log_653,Node_73,Connectivity,76.65783867193026,Tech_23,School,United States,41.1983428291835,-104.82970794708342,6934,Unconnected,Yes
Log_654,Node_32,Hardware,8.038229393896204,Tech_24,Government Office,United States,33.24505330201585,-177.267446031494,10943,Connected,Yes
Log_655,Node_104,Software,39.43671022903482,Tech_25,School,United States,47.43267262369238,-122.28183013578024,16378,Unconnected,Yes
Log_656,Node_181,Hardware,23.358510611865555,Tech_26,Health Center,Dominican Republic,16.74506925663185,-71.60601213569117,1116,Connected,Yes
Log_657,Node_141,Connectivity,29.491733730721837,Tech_27,Government Office,Antarctica,-71.3050326953706,85.53342344265991,11785,Connected,No
Log_658,Node_261,Connectivity,89.66375788124206,Tech_28,School,Pacific Ocean,-31.19164531162032,-131.15323424224513,4740,Connected,No
Log_659,Node_5,Hardware,28.003577015270498,Tech_29,School,China,38.264492603635375,99.09352843917505,2523,Unconnected,No
Log_660,Node_114,Connectivity,60.89477169505241,Tech_30,School,South Atlantic Ocean,-54.58329871649511,2.200551098681501,582,Unconnected,Yes
Log_661,Node_208,Connectivity,59.931363921428336,Tech_1,School,Chile,-53.83980707279615,-83.65391013591466,14705,Unconnected,Yes
Log_662,Node_247,Software,29.61555664429607,Tech_2,School,Antarctica,-89.71324624638223,92.5331668945559,10599,Connected,Yes
Log_663,Node_3,Hardware,90.52147379963934,Tech_3,School,Russia,58.4479846877519,165.41787174020214,573,Connected,No
Log_664,Node_231,Software,47.4372818883563,Tech_4,School,Argentina,-47.528563301990665,-65.23899416800509,5866,Unconnected,Yes
Log_665,Node_233,Software,16.58596425746385,Tech_5,Health Center,Russia,68.16318460556602,24.63432013704121,14873,Connected,Yes
Log_666,Node_184,Software,94.63866904321112,Tech_6,School,Greenland,87.20961964513177,-64.3267125035111,5378,Connected,No
Log_667,Node_103,Hardware,78.78697347588655,Tech_7,School,Russia,75.54156776760342,156.00215852304927,7172,Unconnected,Yes
Log_668,Node_71,Software,62.31849432569219,Tech_8,School,Antarctica,-87.05898844457309,-69.43564472409908,2065,Connected,Yes
Log_669,Node_96,Software,48.225529538959535,Tech_9,School,Indian Ocean,-64.75689779702782,94.09705995595084,11503,Unconnected,Yes
Log_670,Node_283,Connectivity,43.59492047111889,Tech_10,School,Indian Ocean,-3.3638576077007087,82.30977136492487,17899,Unconnected,Yes
Log_671,Node_120,Software,4.042732343790556,Tech_11,School,Iran,32.2558171142185,53.26280285361807,313,Unconnected,Yes
Log_672,Node_270,Software,34.67671501319432,Tech_12,School,Argentina,-61.28480961108896,45.9140444009264,19099,Connected,Yes
Log_673,Node_18,Hardware,30.284091959334237,Tech_13,School,Norway,80.08107941117211,-1.9900868651535573,7327,Connected,No
Log_674,Node_205,Software,3.4099150426888998,Tech_14,School,Kazakhstan,52.128057702799,55.31539456893424,18528,Unconnected,Yes
Log_675,Node_54,Software,19.933064975135512,Tech_15,School,Pacific Ocean,43.24206908599075,-146.6751828673125,16636,Connected,Yes
Log_676,Node_50,Software,88.35821144594999,Tech_16,School,Atlantic Ocean,13.06353384499252,-12.407162056834466,3135,Connected,Yes
Log_677,Node_130,Hardware,59.27485845654844,Tech_17,School,Antarctica,-79.18236319793104,-16.60971875961141,17331,Connected,Yes
Log_678,Node_247,Software,89.5737384194025,Tech_18,School,Antarctica,-89.71324624638223,92.5331668945559,10599,Connected,Yes
Log_679,Node_69,Software,1.573244751911568,Tech_19,School,Arctic Ocean,87.54526977355525,-127.45780998807156,19525,Connected,Yes
Log_680,Node_217,Hardware,14.455647229963724,Tech_20,Government Office,South Africa,-55.17351407891855,19.76943979872712,12311,Connected,Yes
Log_681,Node_108,Software,24.28013437043408,Tech_21,Government Office,Morocco,34.68118468757969,-6.037822645870392,16510,Connected,Yes
Log_682,Node_24,Software,16.740333278601195,Tech_22,Health Center,Atlantic Ocean,28.56206193057244,-37.14903879629094,14714,Connected,Yes
Log_683,Node_66,Hardware,34.7134320730755,Tech_23,School,Atlantic Ocean,-5.619753422319448,-6.918600453962682,19799,Connected,Yes
Log_684,Node_81,Software,86.61425515967541,Tech_24,School,Pakistan,32.04971430069875,71.3822547963446,3707,Connected,Yes
Log_685,Node_238,Software,93.7267464358463,Tech_25,Health Center,India,12.821641479237227,60.97985961941794,14644,Connected,Yes
Log_686,Node_266,Software,55.33500485478101,Tech_26,School,Pacific Ocean,41.052882386658894,-133.5456752775056,19363,Unconnected,Yes
Log_687,Node_145,Software,17.876768797905633,Tech_27,School,Russia,89.10081957491218,164.33727678802927,10015,Unconnected,Yes
Log_688,Node_286,Software,35.894272814778,Tech_28,Government Office,Russia,75.07336310169893,90.2750047688246,8936,Connected,Yes
Log_689,Node_246,Hardware,60.37238653288436,Tech_29,Health Center,Chile,-20.49033902329286,-67.83139175962012,16062,Connected,Yes
Log_690,Node_267,Hardware,33.190127204909615,Tech_30,Health Center,Indian Ocean,-63.83985896482966,94.87033754180857,14942,Connected,No
Log_691,Node_280,Software,84.46489016440144,Tech_1,Health Center,Russia,82.91383091882736,35.54884405767214,16287,Unconnected,No
Log_692,Node_182,Software,3.494191716282142,Tech_2,School,South Africa,25.07699265789357,-37.89285639296787,15560,Unconnected,Yes
Log_693,Node_96,Software,67.9167767556109,Tech_3,School,Indian Ocean,-64.75689779702782,94.09705995595084,11503,Unconnected,Yes
Log_694,Node_164,Connectivity,47.47819432956433,Tech_4,School,Antarctica,-86.76891453596178,-71.24452899525974,14482,Unconnected,Yes
Log_695,Node_81,Connectivity,31.943591910887616,Tech_5,School,Pakistan,32.04971430069875,71.3822547963446,3707,Connected,Yes
Log_696,Node_63,Hardware,68.23899415729021,Tech_6,School,Atlantic Ocean,8.930221418320315,-13.154278231153796,15488,Connected,Yes
Log_697,Node_70,Software,51.74541391260616,Tech_7,Health Center,Pacific Ocean,0.3028851995330086,-163.62076640853672,18999,Connected,No
Log_698,Node_117,Hardware,76.13239037895224,Tech_8,School,United States,39.25461792026189,-78.98885932226598,8055,Connected,Yes
Log_699,Node_82,Hardware,37.73658727319605,Tech_9,Health Center,Indian Ocean,-49.46118857430042,103.93333810660948,6075,Connected,Yes
Log_700,Node_210,Software,16.991524097639594,Tech_10,Government Office,Russia,78.02698167175006,22.35817066930329,6595,Connected,No
Log_701,Node_36,Software,95.03117348317298,Tech_11,School,Antarctica,-71.25946604450195,111.39615690856004,5932,Connected,Yes
Log_702,Node_299,Connectivity,39.73655227346018,Tech_12,Health Center,Atlantic Ocean,34.75244945934881,-17.28989132576035,1767,Connected,Yes
Log_703,Node_285,Software,3.473907851258692,Tech_13,School,Atlantic Ocean,-7.74533073802624,0.6818793451676584,15842,Unconnected,No
Log_704,Node_253,Software,59.144509467794,Tech_14,School,United States,46.856963323437895,-95.91172632251627,14047,Unconnected,Yes
Log_705,Node_156,Hardware,79.86369819669208,Tech_15,School,China,42.57328774046815,97.7856187205934,16798,Unconnected,Yes
Log_706,Node_193,Software,41.83608348629584,Tech_16,School,Antarctica,-78.15973453306174,64.86987189688517,19945,Connected,No
Log_707,Node_63,Connectivity,29.831825213105013,Tech_17,School,Atlantic Ocean,8.930221418320315,-13.154278231153796,15488,Connected,Yes
Log_708,Node_236,Software,38.00320712498493,Tech_18,School,Pacific Ocean,-73.12358847225691,123.10775177386272,8948,Unconnected,Yes
Log_709,Node_146,Hardware,26.16197345795998,Tech_19,Health Center,Pacific Ocean,9.445411114914634,-114.73451678825356,2073,Unconnected,No
Log_710,Node_66,Hardware,30.948163014586065,Tech_20,School,Atlantic Ocean,-5.619753422319448,-6.918600453962682,19799,Connected,Yes
Log_711,Node_145,Software,62.93137145871035,Tech_21,School,Russia,89.10081957491218,164.33727678802927,10015,Unconnected,Yes
Log_712,Node_192,Hardware,38.65578636062057,Tech_22,School,Greenland,79.4978724896371,-67.57333344452375,17638,Connected,Yes
Log_713,Node_253,Software,4.174430925739154,Tech_23,School,United States,46.856963323437895,-95.91172632251627,14047,Unconnected,Yes
Log_714,Node_282,Connectivity,52.36375013040744,Tech_24,School,South Africa,-73.75559705979386,25.7556435462198,2178,Unconnected,Yes
Log_715,Node_243,Software,38.7408124901902,Tech_25,Health Center,Canada,65.4095106834832,-78.10139036253065,18998,Connected,No
Log_716,Node_274,Software,40.32057802199063,Tech_26,Health Center,Indian Ocean,-19.70300444163179,86.63593821347871,17626,Connected,Yes
Log_717,Node_204,Software,15.128168811651284,Tech_27,School,Antarctica,-84.72622635798626,12.79391547864708,14276,Connected,Yes
Log_718,Node_37,Hardware,46.352359580607526,Tech_28,School,Pacific Ocean,-18.63456346314615,-140.86118940836238,3458,Connected,No
Log_719,Node_162,Hardware,48.97202938414544,Tech_29,Government Office,Cuba,19.12487630479258,-76.30273534881292,10575,Connected,Yes
Log_720,Node_233,Software,54.24064468316341,Tech_30,Health Center,Russia,68.16318460556602,24.63432013704121,14873,Connected,Yes
Log_721,Node_90,Connectivity,5.766166514511241,Tech_1,School,Austria,47.63459567819331,13.143899061583,9371,Connected,Yes
Log_722,Node_26,Software,1.620086306191665,Tech_2,Health Center,Indian Ocean,-19.934428116561875,86.27211589843336,18379,Unconnected,No
Log_723,Node_45,Hardware,57.40675981541807,Tech_3,School,Pacific Ocean,-47.72551359402648,165.61048759650777,903,Connected,Yes
Log_724,Node_198,Hardware,26.98885561409131,Tech_4,Health Center,Indian Ocean,-17.371968327186224,71.25132534219253,3737,Connected,Yes
Log_725,Node_104,Software,7.097479132985761,Tech_5,School,United States,47.43267262369238,-122.28183013578024,16378,Unconnected,Yes
Log_726,Node_98,Software,17.789677465792906,Tech_6,School,Indian Ocean,-11.150002573200725,55.34217574090755,11701,Unconnected,Yes
Log_727,Node_10,Hardware,71.40454923345675,Tech_7,Health Center,Russia,83.25545023596217,110.66448755210403,3207,Connected,Yes
Log_728,Node_221,Hardware,39.27307811202277,Tech_8,Health Center,Pacific Ocean,-64.7509684148493,-126.35922729438532,13686,Connected,No
Log_729,Node_300,Software,32.42823451353645,Tech_9,Health Center,Central African Republic,5.230587247833824,15.780893445280071,16420,Unconnected,Yes
Log_730,Node_78,Software,29.234125009964924,Tech_10,Health Center,Japan,40.966873650181896,140.48332883548653,2511,Connected,No
Log_731,Node_108,Hardware,57.97596055564205,Tech_11,Government Office,Morocco,34.68118468757969,-6.037822645870392,16510,Connected,Yes
Log_732,Node_248,Software,74.66536856762094,Tech_12,Government Office,Russia,58.9998900857124,177.7248593062135,9397,Connected,Yes
Log_733,Node_195,Hardware,5.117164026806317,Tech_13,School,Antarctica,-78.01576183337286,-48.48389691629035,9534,Connected,Yes
Log_734,Node_245,Hardware,43.993359122409856,Tech_14,School,Russia,43.070132753961104,145.638925462592,2571,Connected,Yes
Log_735,Node_276,Software,17.665848712224655,Tech_15,Health Center,Turkey,42.4109821030961,28.76270182410792,15700,Connected,No
Log_736,Node_19,Hardware,72.33907716855146,Tech_16,Health Center,Indian Ocean,-33.30179268551746,81.81633110628297,4777,Connected,Yes
Log_737,Node_289,Hardware,29.05304251229515,Tech_17,School,Pacific Ocean,-10.087498868438589,-160.51493037922182,17106,Connected,Yes
Log_738,Node_258,Connectivity,38.03589667884027,Tech_18,School,Australia,-43.65414831533983,117.59028264930488,4763,Connected,Yes
Log_739,Node_113,Software,30.917282192407907,Tech_19,School,South Africa,-24.34752759082663,28.690991940396003,1493,Connected,Yes
Log_740,Node_86,Software,81.97185695638757,Tech_20,School,Pacific Ocean,13.565060964220264,-154.8182116096019,16047,Unconnected,Yes
Log_741,Node_177,Hardware,1.4493596089550445,Tech_21,School,Pacific Ocean,82.67173942381388,-175.0340592256304,14288,Unconnected,No
Log_742,Node_5,Hardware,70.41156297302595,Tech_22,School,China,38.264492603635375,99.09352843917505,2523,Unconnected,No
Log_743,Node_154,Software,59.58612369058793,Tech_23,School,Venezuela,6.936198747486657,-67.30956136103441,1329,Connected,Yes
Log_744,Node_81,Connectivity,53.61646217384424,Tech_24,School,Pakistan,32.04971430069875,71.3822547963446,3707,Connected,Yes
Log_745,Node_197,Hardware,23.574672524204225,Tech_25,School,South Africa,-48.919680626633685,12.857261830953805,17083,Connected,Yes
Log_746,Node_289,Connectivity,6.228806532514326,Tech_26,School,Pacific Ocean,-10.087498868438589,-160.51493037922182,17106,Connected,Yes
Log_747,Node_65,Hardware,4.506764944116163,Tech_27,School,Indian Ocean,4.540017430789277,77.58215480031038,5004,Unconnected,No
Log_748,Node_110,Hardware,76.21446654945092,Tech_28,School,Pacific Ocean,50.34551530472044,-145.82447847948728,1077,Connected,Yes
Log_749,Node_188,Hardware,66.52349006841105,Tech_29,Health Center,Pacific Ocean,81.57449093209664,-148.05839123643827,19291,Connected,No
Log_750,Node_236,Hardware,67.15091675161813,Tech_30,School,Pacific Ocean,-73.12358847225691,123.10775177386272,8948,Unconnected,Yes
Log_751,Node_71,Software,63.67113793916656,Tech_1,School,Antarctica,-87.05898844457309,-69.43564472409908,2065,Connected,Yes
Log_752,Node_110,Hardware,62.27448586814753,Tech_2,School,Pacific Ocean,50.34551530472044,-145.82447847948728,1077,Connected,Yes
Log_753,Node_65,Software,15.348342138060843,Tech_3,School,Indian Ocean,4.540017430789277,77.58215480031038,5004,Unconnected,No
Log_754,Node_40,Software,56.46036017530712,Tech_4,School,Antarctica,-86.17497735782159,144.2210700811632,1243,Connected,Yes
Log_755,Node_289,Software,10.589017841813485,Tech_5,School,Pacific Ocean,-10.087498868438589,-160.51493037922182,17106,Connected,Yes
Log_756,Node_57,Hardware,77.42780501458653,Tech_6,School,Antarctica,-89.09378638711172,109.26467273337757,12022,Connected,Yes
Log_757,Node_1,Hardware,76.11643081059295,Tech_7,Government Office,Russia,82.79997310686326,80.37418226297893,9218,Unconnected,No
Log_758,Node_233,Hardware,89.80842512195707,Tech_8,Health Center,Russia,68.16318460556602,24.63432013704121,14873,Connected,Yes
Log_759,Node_177,Hardware,5.63716855342272,Tech_9,School,Pacific Ocean,82.67173942381388,-175.0340592256304,14288,Unconnected,No
Log_760,Node_46,Hardware,68.4385257180233,Tech_10,Health Center,Australia,-35.56916861268556,154.00558497913107,15472,Unconnected,Yes
Log_761,Node_264,Software,67.8564127558128,Tech_11,Health Center,Indian Ocean,-32.5265084139425,66.896279850078,6421,Connected,Yes
Log_762,Node_156,Connectivity,67.88136482801997,Tech_12,School,China,42.57328774046815,97.7856187205934,16798,Unconnected,Yes
Log_763,Node_145,Connectivity,15.329536565210184,Tech_13,School,Russia,89.10081957491218,164.33727678802927,10015,Unconnected,Yes
Log_764,Node_51,Software,35.96692442196789,Tech_14,Health Center,Greenland,77.69676721734211,-61.87462744439159,4580,Connected,Yes
Log_765,Node_186,Hardware,38.43100213722461,Tech_15,School,Russia,79.75094148128366,40.13124235841872,17576,Connected,Yes
Log_766,Node_258,Software,84.93345573235199,Tech_16,School,Australia,-43.65414831533983,117.59028264930488,4763,Connected,Yes
Log_767,Node_159,Connectivity,11.182553378005824,Tech_17,Health Center,Portugal,36.197571852387725,-8.785025767831797,7672,Connected,Yes
Log_768,Node_188,Software,71.45404067567674,Tech_18,Health Center,Pacific Ocean,81.57449093209664,-148.05839123643827,19291,Connected,No
Log_769,Node_63,Hardware,93.58044971999604,Tech_19,School,Atlantic Ocean,8.930221418320315,-13.154278231153796,15488,Connected,Yes
Log_770,Node_262,Software,69.44750844559151,Tech_20,Government Office,Indian Ocean,-32.11730664940634,91.80209531286972,10586,Unconnected,Yes
Log_771,Node_1,Hardware,52.42598215936744,Tech_21,Government Office,Russia,82.79997310686326,80.37418226297893,9218,Unconnected,No
Log_772,Node_162,Hardware,26.88152261830254,Tech_22,Government Office,Cuba,19.12487630479258,-76.30273534881292,10575,Connected,Yes
Log_773,Node_99,Hardware,64.16055372160415,Tech_23,Government Office,South Atlantic Ocean,-60.133439007807766,0.9180440178710968,17113,Connected,Yes
Log_774,Node_47,Hardware,78.21815577015408,Tech_24,School,Greenland,82.1733673424431,-70.91839843860608,7366,Unconnected,Yes
Log_775,Node_24,Software,39.22697033517961,Tech_25,Health Center,Atlantic Ocean,28.56206193057244,-37.14903879629094,14714,Connected,Yes
Log_776,Node_235,Hardware,37.76640874750593,Tech_26,Government Office,Pacific Ocean,-76.16926287337357,-163.06096687542117,17127,Connected,Yes
Log_777,Node_275,Software,42.13616957729366,Tech_27,School,Greenland,82.25697321863018,-77.09482350282619,13668,Connected,Yes
Log_778,Node_218,Software,59.33098183774743,Tech_28,Health Center,Greenland,73.4301608104596,-63.077230761712215,8494,Connected,No
Log_779,Node_265,Connectivity,35.61148449225179,Tech_29,School,Russia,55.76046968697898,130.17851884519695,1557,Connected,Yes
Log_780,Node_224,Hardware,75.29351634667745,Tech_30,Health Center,Pacific Ocean,-38.79671036572147,-101.2899074987608,10830,Unconnected,Yes
Log_781,Node_100,Software,18.011768187983385,Tech_1,Health Center,Mali,15.823968070291071,0.2801513642822613,17617,Unconnected,No
Log_782,Node_254,Connectivity,84.75256916725773,Tech_2,School,China,41.92949813579765,120.2987570884988,18504,Connected,No
Log_783,Node_238,Software,94.01433635717966,Tech_3,Health Center,India,12.821641479237227,60.97985961941794,14644,Connected,Yes
Log_784,Node_274,Software,23.663492348912943,Tech_4,Health Center,Indian Ocean,-19.70300444163179,86.63593821347871,17626,Connected,Yes
Log_785,Node_135,Software,71.66978045378157,Tech_5,School,Greenland,83.93138397387173,-109.5014593564704,15790,Unconnected,Yes
Log_786,Node_10,Software,22.087572428988405,Tech_6,Health Center,Russia,83.25545023596217,110.66448755210403,3207,Connected,Yes
Log_787,Node_183,Software,21.806260964379447,Tech_7,School,Russia,76.45487525594322,99.76882263560714,9766,Connected,Yes
Log_788,Node_97,Connectivity,59.40466278765284,Tech_8,School,Kazakhstan,50.18818582904419,59.44356510857051,385,Connected,Yes
Log_789,Node_78,Connectivity,74.72090620548069,Tech_9,Health Center,Japan,40.966873650181896,140.48332883548653,2511,Connected,No
Log_790,Node_103,Hardware,93.64526321984955,Tech_10,School,Russia,75.54156776760342,156.00215852304927,7172,Unconnected,Yes
Log_791,Node_182,Software,87.91753119449244,Tech_11,School,South Africa,25.07699265789357,-37.89285639296787,15560,Unconnected,Yes
Log_792,Node_13,Software,27.53681870815773,Tech_12,School,Philippines,13.735478046923802,115.23496470311328,18912,Unconnected,No
Log_793,Node_121,Hardware,61.73486383249462,Tech_13,Health Center,Namibia,-22.98245170515904,18.591951365627693,8000,Connected,Yes
Log_794,Node_298,Hardware,12.231085257225685,Tech_14,Government Office,Pacific Ocean,-20.039183097846333,-112.77744121512096,5989,Connected,Yes
Log_795,Node_45,Software,48.46265359702156,Tech_15,School,Pacific Ocean,-47.72551359402648,165.61048759650777,903,Connected,Yes
Log_796,Node_155,Connectivity,82.37656071891237,Tech_16,Health Center,South Atlantic Ocean,-61.67532733433049,34.13844427713951,16239,Unconnected,Yes
Log_797,Node_226,Software,58.076809172021534,Tech_17,School,Australia,-51.39104423756883,150.20013883686312,7309,Connected,No
Log_798,Node_120,Hardware,71.62322778884833,Tech_18,School,Iran,32.2558171142185,53.26280285361807,313,Unconnected,Yes
Log_799,Node_17,Hardware,42.81504381960837,Tech_19,School,Pacific Ocean,-36.29800470039824,-161.28468053834752,8711,Connected,Yes
Log_800,Node_109,Connectivity,22.802922609688377,Tech_20,Health Center,Pacific Ocean,-34.91709919138074,-134.40983244301435,3192,Connected,Yes
